,0
2018-10-29,0.375
2018-10-30,0.7348484848484849
2018-11-04,0.7
2018-11-06,0.5399999999999999
2018-11-07,0.9
2018-11-08,1.0
2018-11-09,0.4083333333333333
2018-11-10,0.49595959595959593
2018-11-11,0.275
2018-11-14,0.75
2018-11-18,0.5
2018-11-21,1.0
2018-11-22,0.7000000000000001
2018-11-24,0.125
2018-11-27,0.93
2018-11-29,1.0
2018-11-30,0.4
2018-12-01,0.375
2018-12-02,1.0
2018-12-04,0.7
2018-12-05,0.75
2018-12-06,0.6386363636363637
2018-12-08,0.9500000000000001
2018-12-10,0.35
2018-12-11,0.5499999999999999
2018-12-13,0.7272727272727273
2018-12-15,0.75
2018-12-19,0.8
2018-12-25,0.4
2018-12-26,1.0
2018-12-27,0.5875
