date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-01-18 16:18:49,tim_cook,,83,1855,3395,"Remembering #MLK and his timeless words. We should never forget.pic.twitter.com/b8kXa4ZFZ1",,,#MLK,689119762626904064,https://twitter.com/tim_cook/status/689119762626904064
2016-01-18 16:06:59,tim_cook,,82,1157,2139,"Remembering #MLK: Life's most persistent and urgent question is ""What are you doing for others?""",,,#MLK,689116785929490433,https://twitter.com/tim_cook/status/689116785929490433
2016-01-09 02:15:49,tim_cook,,345,2273,3893,"¡Hola México! ¡Feliz de abrir una tienda pronto en su país!http://www.sopitas.com/568883-apple-store-mexico-bolsa-de-trabajo-santa-fe-apple/ …",,,,685646125261438976,https://twitter.com/tim_cook/status/685646125261438976
2016-01-01 16:11:53,tim_cook,,324,1952,5944,"#HappyNewYear to every corner of the world Wishing everyone more music, less noise .",,,#HappyNewYear,682957426224574464,https://twitter.com/tim_cook/status/682957426224574464
2015-12-30 20:17:22,tim_cook,,58,652,1735,"Congrats on a great finish to the season! I'm already looking forward to next year @FootballAU @CoachGusMalzahn #WarEagle",,@FootballAU @CoachGusMalzahn,#WarEagle,682294427377876992,https://twitter.com/tim_cook/status/682294427377876992
2015-12-27 00:29:31,tim_cook,,49,274,906,"Congratulations #Duke and @DavidCutcliffe. Terrific win in the #PinstripeBowl!",,@DavidCutcliffe,#Duke #PinstripeBowl,680908332635426816,https://twitter.com/tim_cook/status/680908332635426816
2015-12-25 15:27:23,tim_cook,,151,1008,2965,"Peace on earth. Wishing everyone a joyous holiday season. May all of your dreams come to be. #HappyHolidays http://youtu.be/hjBZoOs_dXg",,,#HappyHolidays,680409509584596992,https://twitter.com/tim_cook/status/680409509584596992
2015-12-22 23:03:27,tim_cook,,92,1075,2242,"Stunning iPhone photography by White House chief official photog @petesouzahttps://medium.com/@WhiteHouse/behind-the-lens-my-year-on-instagram-2015-b4d5a0eb6c44 …",,@petesouzahttps @WhiteHouse,,679437119471812608,https://twitter.com/tim_cook/status/679437119471812608
2015-12-12 23:27:50,tim_cook,,212,1214,3106,"An important moment in the fight against climate change. Government can't do it alone. Apple is committed to clean energy #COP21",,,#COP21,675819377594273797,https://twitter.com/tim_cook/status/675819377594273797
2015-12-12 02:11:32,tim_cook,,40,327,1358,"Thanks @AndraDayMusic for a spectacular holiday performance at Apple today. Best of luck at the Grammys!pic.twitter.com/MtZflrtr6b",,@AndraDayMusic,,675498188619448320,https://twitter.com/tim_cook/status/675498188619448320
2015-12-09 20:54:36,tim_cook,,96,528,1720,"Just met coders of tomorrow from NY's PS 57. #hourofcode workshops at all Apple stores tomorrow.pic.twitter.com/xDsJr9g6xk",,,#hourofcode,674693651101032448,https://twitter.com/tim_cook/status/674693651101032448
2015-12-08 13:44:25,tim_cook,,108,656,1316,"Inclusion inspires innovation and communication is the key. Start with Hi and take time to learn more #JustSayHihttp://yourcpf.org/just-say-hi/tim-cook/ …",,,#JustSayHihttp,674223004671348736,https://twitter.com/tim_cook/status/674223004671348736
2015-12-01 20:49:10,tim_cook,,155,1693,3717,"Around the world, Apple stores are going (RED) to show our support and help raise awareness for #WorldAIDSDaypic.twitter.com/gpX4rLVNwt",,,#WorldAIDSDaypic,671793179767672834,https://twitter.com/tim_cook/status/671793179767672834
2015-11-29 15:39:33,tim_cook,,73,659,2190,"Couldn't be prouder of @FootballAU. Great to be back in Auburn and meet amazing alums @BringerOfRain20 @BoJacksonpic.twitter.com/nxpJ6uAgyv",,@FootballAU @BringerOfRain20 @BoJacksonpic,,670990488225357824,https://twitter.com/tim_cook/status/670990488225357824
2015-11-26 15:35:34,tim_cook,,153,1048,3386,"Happy Thanksgiving to all! Deeply grateful this #Thanksgiving to be a part of the Apple community and for family, friends, and freedom.",,,#Thanksgiving,669902324010106880,https://twitter.com/tim_cook/status/669902324010106880
2015-11-14 00:57:22,tim_cook,,216,6451,9275,"Prayers for Paris, the victims and their loved ones. Nous sommes tous Parisiens.",,,,665332660479242241,https://twitter.com/tim_cook/status/665332660479242241
2015-11-12 20:00:42,tim_cook,,155,694,2826,"Thank you Robert for being one of our very first iPad Pro customers at the Apple Store, Princes Street, Edinburgh.pic.twitter.com/l522Ddccbu",,,,664895613201473536,https://twitter.com/tim_cook/status/664895613201473536
2015-11-11 22:28:28,tim_cook,,87,707,2359,"Caught up with our world-class team in Cork today. Thanks, Ireland, for a great visit!pic.twitter.com/jVoTEmoFWJ",,,,664570416044875776,https://twitter.com/tim_cook/status/664570416044875776
2015-11-11 16:43:14,tim_cook,,53,407,1485,"Such a privilege to share this day with @tcdphil. Thanks to everyone at @tcddublin for a great morning.pic.twitter.com/xtz9YNCuWM",,@tcdphil @tcddublin,,664483533503639552,https://twitter.com/tim_cook/status/664483533503639552
2015-11-11 09:38:57,tim_cook,,34,836,2002,"We honor the brave military men and women who have fought for our freedoms, and their families. Thank you for your service and sacrifice.",,,,664376760482570240,https://twitter.com/tim_cook/status/664376760482570240
2015-11-10 14:49:02,tim_cook,,55,641,1396,"Thanks @Unibocconi for the warm welcome. In bocca al lupo a tutti gli studenti per questo nuovo anno accademico!pic.twitter.com/d4ZTGGVqpM",,@Unibocconi,,664092406883753984,https://twitter.com/tim_cook/status/664092406883753984
2015-11-09 16:09:36,tim_cook,,55,428,1249,"Amazing what @Touchpress is doing with classical music on #iPadPro and #AppleTV -great visit at their London officepic.twitter.com/T8mowQIoBo",,@Touchpress,#iPadPro #AppleTV,663750294837178368,https://twitter.com/tim_cook/status/663750294837178368
2015-11-08 04:11:30,tim_cook,,71,849,1755,"The Tigers are back! Congratulations @CoachGusMalzahn @auburnqb6 @CoachWMuschamp Jovan Robinson! The best is yet to come!",,@CoachGusMalzahn @auburnqb6 @CoachWMuschamp,,663207190702911488,https://twitter.com/tim_cook/status/663207190702911488
2015-10-22 03:50:16,tim_cook,,205,770,1537,"Leaving the world better than we found it: 2 gigawatts of renewable energy for manufacturing in China by 2020. http://www.apple.com/pr/library/2015/10/22Apple-Launches-New-Clean-Energy-Programs-in-China-To-Promote-Low-Carbon-Manufacturing-and-Green-Growth.html …",,,,657041251011694592,https://twitter.com/tim_cook/status/657041251011694592
2015-10-16 13:31:16,tim_cook,,67,454,1161,"This week at Grace Hopper, we are celebrating women whose work is changing the world. #GHC15pic.twitter.com/5eml4m63a8",,,#GHC15pic,655013140749381632,https://twitter.com/tim_cook/status/655013140749381632
2015-10-16 01:26:06,tim_cook,,334,1273,2841,"Thanks to all our customers in India who queued at midnight for the new iPhone 6s and iPhone 6s Plus!pic.twitter.com/MxSkRk2BmP",,,,654830645680603136,https://twitter.com/tim_cook/status/654830645680603136
2015-10-12 01:17:19,tim_cook,,100,1309,2660,"Prayers, condolences, and hope for all those affected by the bombings in Turkey.",,,,653378884017106944,https://twitter.com/tim_cook/status/653378884017106944
2015-10-08 13:55:34,tim_cook,,139,1712,2932,"A magical day for readers! Fans of #HarryPotter series can enjoy enhanced editions on iBooks http://www.itunes.com/HarryPotter pic.twitter.com/QCnhKb9SFY",,,#HarryPotter,652120152176132096,https://twitter.com/tim_cook/status/652120152176132096
2015-10-05 11:41:49,tim_cook,,432,9410,12067,"Remembering Steve for who he was and what he stood for. We honor him by continuing the work he loved so much.pic.twitter.com/6UiXBjYe3l",,,,650999329700868096,https://twitter.com/tim_cook/status/650999329700868096
2015-10-03 19:43:16,tim_cook,,51,201,763,"Thanks to the @Newseum for an inspiring visit today, and for celebrating a great cornerstone of our democracy.",,@Newseum,,650395713667469312,https://twitter.com/tim_cook/status/650395713667469312
2015-09-29 17:03:06,tim_cook,,69,428,1179,"Thanks to everyone at #BoxWorks this morning! Picked up some out-of-the-Box ideas from @leviepic.twitter.com/DdvznJOtov",,@leviepic,#BoxWorks,648905854620532736,https://twitter.com/tim_cook/status/648905854620532736
2015-09-25 21:20:13,tim_cook,,165,774,2424,"Thanks to our team and everyone who turned out this morning in Georgetown! Enjoy your new iPhones!pic.twitter.com/LXPaEJBoly",,,,647521007016747008,https://twitter.com/tim_cook/status/647521007016747008
2015-09-25 01:30:25,tim_cook,,218,1731,3854,"Thank you Vitor in Sydney! One of the very first customers in the world to buy an iPhone 6s.pic.twitter.com/G0zdxNkuow",,,,647221586798473216,https://twitter.com/tim_cook/status/647221586798473216
2015-09-19 16:45:19,tim_cook,,153,901,1865,"Goeiedag Brussel! Bonjour Bruxelles!pic.twitter.com/ldKCGIRcXv",,,,645277501955051521,https://twitter.com/tim_cook/status/645277501955051521
2015-09-15 17:42:29,tim_cook,,75,271,563,". @XQAmerica is challenging us to #RethinkHighSchool. Find out how you can get involved:http://xqsuperschool.org",,@XQAmerica,#RethinkHighSchool,643842334707306496,https://twitter.com/tim_cook/status/643842334707306496
2015-09-10 03:21:33,tim_cook,,86,507,1598,"Honored to have Spencer Stone and Anthony Sadler join us today. We are inspired by their heroism.pic.twitter.com/1K1gtGbkzw",,,,641813734051057664,https://twitter.com/tim_cook/status/641813734051057664
2015-09-10 01:44:00,tim_cook,,169,1323,3401,"It was a great day- thanks @OneRepublic, our employees & our many customers around the world who watched.pic.twitter.com/F15RgjFsO8",,@OneRepublic,,641789184546500609,https://twitter.com/tim_cook/status/641789184546500609
2015-09-09 13:26:47,tim_cook,,574,6435,6861,"Just a few hours to go here in SF! We can’t wait to show you what we’ve been working on. http://www.apple.com/apple-events/september-2015/ …pic.twitter.com/DLIPTK2m1L",,,,641603657503371265,https://twitter.com/tim_cook/status/641603657503371265
2015-09-04 18:59:18,tim_cook,,85,453,913,"Taking action to fight climate change is music to my ears - http://iTunes.com/LoveSongtotheEarth …. #SharetheLoveSong",,,#SharetheLoveSong,639875402140286977,https://twitter.com/tim_cook/status/639875402140286977
2015-09-01 03:38:46,tim_cook,,84,973,1785,"Looking forward to a great partnership with @cisco to deliver a fast lane for iOS users in the enterprise. Thanks for having me at #gsx!",,@cisco,#gsx,638556575381131269,https://twitter.com/tim_cook/status/638556575381131269
2015-08-29 21:53:11,tim_cook,,63,520,1546,"Cheers to Apple employees, their friends & families marching tonight for @AustinPride. Thanks for showing that great city our #ApplePride!",,@AustinPride,#ApplePride,637744830987137024,https://twitter.com/tim_cook/status/637744830987137024
2015-08-25 03:08:20,tim_cook,,79,525,1116,"We’re proud to be working with dedicated teachers, students & parents at 114 US schools that need our help the most.http://abcnews.go.com/GMA/video/tim-cook-apples-initiative-change-lives-classroom-33277974 …",,,,636012204865646592,https://twitter.com/tim_cook/status/636012204865646592
2015-08-16 16:11:52,tim_cook,,64,463,991,"Remembering Civil Rights hero Julian Bond, a statesman and an inspiration to all who long for justice. #JulianBond",,,#JulianBond,632947895889584128,https://twitter.com/tim_cook/status/632947895889584128
2015-08-14 01:09:22,tim_cook,,179,950,1795,"Apple is committed to making our company and the next generation of employees as diverse as the world around us.http://www.apple.com/diversity/",,,,631995999548903425,https://twitter.com/tim_cook/status/631995999548903425
2015-08-12 21:25:17,tim_cook,,37,481,1200,"Our thoughts and prayers go out to President Jimmy Carter @CarterLibrary. We hope for his full recovery and return to his inspiring work.",,@CarterLibrary,,631577218494259201,https://twitter.com/tim_cook/status/631577218494259201
2015-08-11 01:32:09,tim_cook,,52,1048,1782,"@sundarpichai Congratulations on your promotion!",,@sundarpichai,,630914569385283584,https://twitter.com/tim_cook/status/630914569385283584
2015-07-31 23:57:40,tim_cook,,186,986,2445,"Hello Istanbul! A great turnout for the launch of Apple Watch in Turkey today.pic.twitter.com/8J9fUxaFNi",,,,627266913920397312,https://twitter.com/tim_cook/status/627266913920397312
2015-07-30 11:45:14,tim_cook,,90,451,1221,"Thank you to the thousands of Hong Kong customers who joined the celebration for our new store on Canton Road!pic.twitter.com/VWaWhKA80U",,,,626720202143629312,https://twitter.com/tim_cook/status/626720202143629312
2015-07-24 14:19:40,tim_cook,,136,876,1318,"Accessibility rights are human rights. Celebrating 25yrs of the ADA, we’re humbled to improve lives with our products. #ADA25",,,#ADA25,624584736862679040,https://twitter.com/tim_cook/status/624584736862679040
2015-07-14 16:30:10,tim_cook,,369,2009,2736,"Enjoy Apple Pay, U.K.! Now live in over 250,000 locations including the London underground""pic.twitter.com/UPvR0OJ8Cr",,,,620993700361928704,https://twitter.com/tim_cook/status/620993700361928704
2015-07-06 01:07:59,tim_cook,,101,1310,4510,"USA! USA! Congrats to the #USWNT....so proud of you! @ussoccer_wnt",,@ussoccer_wnt,#USWNT,617862524512243712,https://twitter.com/tim_cook/status/617862524512243712
2015-07-04 14:25:28,tim_cook,,132,1226,2590,"Happy Birthday, America! Happy 4th of July to everyone! America is 239 years old today but still a kid at heart.",,,,617338441173348352,https://twitter.com/tim_cook/status/617338441173348352
2015-06-29 00:31:12,tim_cook,,150,1389,3422,"Great to celebrate with over 8,000 Apple employees, friends and families. Happy Pride everyone! #applepridepic.twitter.com/2A9YD9z95B",,,#applepridepic,615316549239308288,https://twitter.com/tim_cook/status/615316549239308288
2015-06-26 15:06:13,tim_cook,,374,11447,12941,"“The people who are crazy enough to think they can change the world are the ones who do.”",,,,614449593627979776,https://twitter.com/tim_cook/status/614449593627979776
2015-06-26 15:05:47,tim_cook,,224,6393,9490,"Today marks a victory for equality, perseverance and love.",,,,614449483292618752,https://twitter.com/tim_cook/status/614449483292618752
2015-06-21 19:28:08,tim_cook,,414,1904,3172,"My thoughts are with the victim's families in SC.Let us honor their lives by eradicating racism & removing the symbols & words that feed it.",,,,612703567082688513,https://twitter.com/tim_cook/status/612703567082688513
2015-06-17 22:41:37,tim_cook,,166,775,2195,"Had a great time meeting customers and our team at the Apple Store Boylston St in Boston. Enjoy your Apple Watches!pic.twitter.com/7AOGyCSW9i",,,,611302705768853506,https://twitter.com/tim_cook/status/611302705768853506
2015-06-08 11:21:46,tim_cook,,466,5695,6761,"Rise and shine, developers! #WWDC15",,,#WWDC15,607870124876394496,https://twitter.com/tim_cook/status/607870124876394496
2015-06-08 03:06:56,tim_cook,,108,1100,2828,"I’m incredibly impressed by these talented student scholarship winners. See you all tomorrow at #WWDC15pic.twitter.com/LN1ZXmCqGf",,,#WWDC15pic,607745596254871552,https://twitter.com/tim_cook/status/607745596254871552
2015-05-25 14:03:53,tim_cook,,97,989,1912,"Remembering and honoring the courageous men and women who sacrificed their lives in the fight for our country and our freedom. #MemorialDay",,,#MemorialDay,602837494544015361,https://twitter.com/tim_cook/status/602837494544015361
2015-05-17 16:17:16,tim_cook,,96,624,1257,"Congratulations and thank you to the GWU Class of 2015. Great progress is possible! #GWCommencement",,,#GWCommencement,599971959338827778,https://twitter.com/tim_cook/status/599971959338827778
2015-05-15 14:48:04,tim_cook,,63,789,1485,"Heartbroken by the news of the passing of #BBKing. He expressed what we felt like no one else. The thrill will never be gone. May he RIP.",,,#BBKing,599224733960261633,https://twitter.com/tim_cook/status/599224733960261633
2015-04-30 13:59:19,tim_cook,,82,549,830,"Japan Post's new initiative has the power to improve care and quality of life for millions of seniors.http://www.usatoday.com/story/tech/2015/04/30/ibm-apple-japanpost-tackle-aging/26625171/ …",,,,593776650350891008,https://twitter.com/tim_cook/status/593776650350891008
2015-04-27 14:17:17,tim_cook,,80,515,1430,"Congrats to @CTurlington! She smashed her personal record at the @LondonMarathon, finishing in 3:46:45. Inspiring!pic.twitter.com/1qYjEy5klq",,@CTurlington @LondonMarathon,,592694004388667394,https://twitter.com/tim_cook/status/592694004388667394
2015-04-26 18:07:49,tim_cook,,115,1368,1921,"Our thoughts and prayers go out to everyone affected by the tragic earthquake in Nepal. Donate to the relief effort at #iTunes and #AppStore",,,#iTunes #AppStore,592389633150857216,https://twitter.com/tim_cook/status/592389633150857216
2015-04-24 22:04:13,tim_cook,brian63304,303,658,1664,"Hope you enjoy your new Apple Watch!https://twitter.com/brian63304/status/591600013047762945 …",,,,591724352258740224,https://twitter.com/tim_cook/status/591724352258740224
2015-04-23 13:44:53,tim_cook,,72,388,1032,"We’ll be cheering for @CTurlington this Sunday during the @LondonMarathon. Best of luck, Christy! @EveryMomCountspic.twitter.com/VvlLRgPZFc",,@CTurlington @LondonMarathon @EveryMomCountspic,,591236299664687104,https://twitter.com/tim_cook/status/591236299664687104
2015-04-23 00:49:35,tim_cook,,74,851,1867,"Thanks @Pharrell for an unforgettable Earth Day celebration!pic.twitter.com/UT2zxbCBW9",,@Pharrell,,591041190834802688,https://twitter.com/tim_cook/status/591041190834802688
2015-04-22 18:21:03,tim_cook,,126,1590,2635,"This Earth Day, and every day, we're committed to leaving the world better than we found it. http://apple.com/environment pic.twitter.com/SIyZVAeznL",,,,590943412934680577,https://twitter.com/tim_cook/status/590943412934680577
2015-04-20 21:19:00,tim_cook,,104,967,1703,"We're investing in renewable energy from Oregon to Sichuan. Read the latest on our progress at http://apple.com/environment pic.twitter.com/yNv6PfpGJN",,,,590263419338526721,https://twitter.com/tim_cook/status/590263419338526721
2015-04-18 23:45:56,tim_cook,,184,1203,2233,"Olá São Paulo and parabéns to our team at the new Apple Store Morumbi!pic.twitter.com/9HS86MlZTH",,,,589575620809531392,https://twitter.com/tim_cook/status/589575620809531392
2015-04-15 16:09:27,tim_cook,,92,364,658,"Join me for lunch (and a keynote!) and help a great cause. @RFKHumanRights is working toward a more just world.https://www.charitybuzz.com/catalog_items/727428?source=carousel …",,@RFKHumanRights,,588373577700741123,https://twitter.com/tim_cook/status/588373577700741123
2015-04-10 22:00:08,tim_cook,,323,1253,2452,"Thrilled to see so many customers—all around the world—trying Apple Watch for the first time.You’re going to love it!pic.twitter.com/Mx3M0DO4Qf",,,,586649892656787456,https://twitter.com/tim_cook/status/586649892656787456
2015-04-08 17:41:28,tim_cook,,156,1204,1971,"The Watch is coming and our team at Fifth Avenue is ready!pic.twitter.com/mgP8TEWlcA",,,,585860021998727168,https://twitter.com/tim_cook/status/585860021998727168
2015-03-30 02:11:01,tim_cook,,1465,8646,6788,"There’s something very dangerous happening in states across the country.http://www.washingtonpost.com/opinions/pro-discrimination-religious-freedom-laws-are-dangerous-to-america/2015/03/29/bdb4ce9e-d66d-11e4-ba28-f2a685dc7f89_story.html …",,,,582364374985113602,https://twitter.com/tim_cook/status/582364374985113602
2015-03-27 17:58:05,tim_cook,,793,5296,7365,"Around the world, we strive to treat every customer the same — regardless of where they come from, how they worship or who they love.",,,,581515547788984320,https://twitter.com/tim_cook/status/581515547788984320
2015-03-27 17:56:44,tim_cook,,910,12297,15179,"Apple is open for everyone. We are deeply disappointed in Indiana's new law and calling on Arkansas Gov. to veto the similar #HB1228.",,,#HB1228,581515209409310720,https://twitter.com/tim_cook/status/581515209409310720
2015-03-09 19:25:22,tim_cook,,460,2074,4419,"A huge thank you to the talented team at Apple who make days like this possible. It's a privilege to work along side of you.",,,,575014532352897024,https://twitter.com/tim_cook/status/575014532352897024
2015-03-09 16:52:27,tim_cook,,251,1658,2813,"Getting psyched backstage listening to I Lived by @OneRepublic.",,@OneRepublic,,574976051996008449,https://twitter.com/tim_cook/status/574976051996008449
2015-03-09 12:31:45,tim_cook,,793,5013,7198,"Got some extra rest for today's event. Slept in 'til 4:30.",,,,574910443413622785,https://twitter.com/tim_cook/status/574910443413622785
2015-03-07 13:56:25,tim_cook,,88,1216,2025,"Honoring those who marched 50 years ago, and those who continue the fight for justice and equality today. #Selma50",,,#Selma50,574206972657975296,https://twitter.com/tim_cook/status/574206972657975296
2015-03-02 15:52:28,tim_cook,,192,1237,1721,"Apple Check it out! Celebrating the amazing, breathtaking photos of our customers shot on iPhone 6. http://www.apple.com/",,,,572424238822395906,https://twitter.com/tim_cook/status/572424238822395906
2015-02-25 06:31:47,tim_cook,,192,1270,2985,"Das war großartig! Ich liebe Deutschland!pic.twitter.com/43pHDyg8iK",,,,570471201723830273,https://twitter.com/tim_cook/status/570471201723830273
2015-02-24 10:34:09,tim_cook,,672,20606,17828,"Remembering Steve, who would have turned 60 today. ""The only way to do great work is to love what you do.""pic.twitter.com/0YD0gZ7jvm",,,,570169805413552128,https://twitter.com/tim_cook/status/570169805413552128
2015-02-23 14:36:59,tim_cook,,121,1085,2147,"Here’s the last of 2400 giant panels for Apple Campus 2. Thanks to the innovative glass makers at seele in Augsburg!pic.twitter.com/bZVe3dIGL0",,,,569868529064943616,https://twitter.com/tim_cook/status/569868529064943616
2015-02-17 23:08:40,tim_cook,,69,512,1203,"Honored to host @RepJohnLewis at Apple today. His 50-year march for justice and equality inspires us. @MARCHTrilogypic.twitter.com/I5ye7OdIDi",,@RepJohnLewis @MARCHTrilogypic,,567822969596076032,https://twitter.com/tim_cook/status/567822969596076032
2015-02-16 03:34:02,tim_cook,,126,1801,2408,"Remembering Abraham Lincoln on #PresidentsDay, ""The best way to predict the future is to create it.""",,,#PresidentsDay,567164974737268736,https://twitter.com/tim_cook/status/567164974737268736
2015-01-25 21:57:45,tim_cook,,63,339,726,"Congratulations to #Coach1K on becoming the first D-1 coach with 1000 wins! Historic and inspiring! @dukebasketball @dukeblueplanet",,@dukebasketball @dukeblueplanet,#Coach1K,559470205043105792,https://twitter.com/tim_cook/status/559470205043105792
2015-01-24 04:24:50,tim_cook,,201,708,1336,"Starting Something New in Hangzhou, China! #AppleStoreWestLakepic.twitter.com/8L5gVKfLjn",,,#AppleStoreWestLakepic,558842841695125504,https://twitter.com/tim_cook/status/558842841695125504
2015-01-23 15:20:34,tim_cook,,55,652,1048,"Congratulations to @levie and the Box team on their IPO and for creating a great company!",,@levie,,558645473288806401,https://twitter.com/tim_cook/status/558645473288806401
2015-01-19 16:55:50,tim_cook,,113,1534,1690,"Timeless words from #MLK, “Our lives begin to end the day we become silent about things that matter.”",,,#MLK,557219894316396544,https://twitter.com/tim_cook/status/557219894316396544
2015-01-19 14:47:36,tim_cook,,51,1172,1425,"#MLK:There comes a time when one must take a position that is neither safe nor politic nor popular but he must take it because..it is right.",,,#MLK,557187626998833153,https://twitter.com/tim_cook/status/557187626998833153
2015-01-19 12:28:15,tim_cook,,63,788,997,"Honoring the life and legacy of Dr. Martin Luther King, Jr. #MLK Apple http://www.apple.com/",,,#MLK,557152554685984768,https://twitter.com/tim_cook/status/557152554685984768
2015-01-11 15:19:55,tim_cook,,149,1811,2115,"Marching in spirit with my friends in France in the march against terror at the #UnityRally. An attack on one is an attack on all.",,,#UnityRally,554296654778478593,https://twitter.com/tim_cook/status/554296654778478593
2015-01-09 00:55:20,tim_cook,,91,469,827,"In celebration of our customers, check out some of their amazing work: Apple - Start Something New https://www.apple.com/start-something-new/ …",,,,553354300454232064,https://twitter.com/tim_cook/status/553354300454232064
2015-01-08 16:04:05,tim_cook,,80,682,1094,"We’re proud to create 1M+ US jobs in all 50 states and ring in another record-breaking year for developers globally.http://apple.com/about/job-creation/ …",,,,553220607274278913,https://twitter.com/tim_cook/status/553220607274278913
2015-01-03 22:51:40,tim_cook,,245,821,2019,"Running errands this afternoon and using #ApplePay. Thanks @Walgreens, @WholeFoods, @Staples for valuing security, privacy, and simplicity.",,@Walgreens @WholeFoods @Staples,#ApplePay,551511236819435520,https://twitter.com/tim_cook/status/551511236819435520
2015-01-01 15:51:17,tim_cook,,300,839,2225,"#HappyNewYear Everyone! Spending the day with my nephew watching football and creating my list of resolutions for 2015.",,,#HappyNewYear,550680667936133120,https://twitter.com/tim_cook/status/550680667936133120
